calories,carb,fat,name,protein,sugar,type
152,18.2,4.1,Salmon Salad Sandwich,11.2,1.1,Sandwiches
271,21.6,15.5,Sopressata Sandwich,12.5,8.5,Sandwiches
311,23.2,18.7,Baked Ham and Cheese Party Sandwiches,13.5,3.4,Sandwiches
204,27.0,7.6,Sweet Relish Bagel BLT,6.9,5.1,Sandwiches
173,14.4,7.9,Ham and Cheese Sandwich with Spinach and Hummus,11.0,1.9,Sandwiches
241,19.8,14.4,Nutburgers,11.0,1.3,Sandwiches
333,50.0,10.9,Garlic Oregano Grilled Pita Bread,8.2,1.2,Sandwiches
138,15.8,6.8,Greek Salad Pita Sandwiches,4.7,2.6,Sandwiches
339,50.3,10.1,Sliced Baguette with Radishes and Anchovy Butter,12.1,3.0,Sandwiches
298,42.6,10.5,Radish Chive Tea Sandwiches with Sesame and Ginger,9.2,3.9,Sandwiches
81,8.3,0.7,Thai Tuna Wrap,10.7,0.6,Sandwiches
110,17.4,2.3,Veggie and Hummus Sandwich,4.8,1.8,Sandwiches
198,15.5,14.7,Avocado Toast,4.1,1.5,Sandwiches
132,15.7,4.0,Cottage Cheese and Hummus Sandwich,8.9,2.4,Sandwiches
302,18.0,21.1,Healthier Gluten Free Wraps Tortillas,13.8,2.1,Sandwiches
98,13.2,4.5,Nutribullet Portabella Burgers,2.8,2.4,Sandwiches
88,5.7,2.1,Turkey Cottage Cheese Lettuce Wrap,11.7,3.2,Sandwiches
197,11.2,16.5,Avocado Sandwich with Green Harissa,2.9,2.2,Sandwiches
117,16.8,4.2,Roasted Sweet Potato and Black Bean Tacos,4.4,3.2,Sandwiches
279,8.1,19.9,Grilled Cheese and Fried Egg Sandwiches,16.4,1.2,Sandwiches
141,16.3,3.8,Bison Beer Burgers with Beer Caramelized Onions,9.8,3.7,Sandwiches
204,22.7,6.7,Tuna Melt,13.7,3.3,Sandwiches
197,9.3,12.7,Hamburgers,11.1,1.9,Sandwiches
311,49.9,7.3,Zucchini and Corn Panini,12.1,2.6,Sandwiches
178,11.1,9.2,Smoked Turkey Blue Cheese and Red Onion Sandwiches,12.4,2.3,Sandwiches
285,22.1,19.5,Elvis Sandwich,8.3,7.9,Sandwiches
189,26.1,6.8,Cream cheese and salsa pinwheels,6.0,4.2,Sandwiches
112,3.4,9.6,BLT Lettuce Wraps,3.3,1.9,Sandwiches
253,33.1,8.6,Open Face Mozzarella Sandwich,10.9,4.1,Sandwiches
128,18.3,4.6,Hummus on Rye,6.1,1.2,Sandwiches
206,13.4,10.8,Salami and Ham Sandwich,13.7,1.9,Sandwiches
216,18.8,9.0,Ham Swiss & Spinach Wrap,14.9,1.4,Sandwiches
155,9.5,8.3,Chicken and Avocado Sandwich,11.7,0.9,Sandwiches
118,16.5,4.3,Hummus and Grilled Vegetable Wrap,3.8,2.2,Sandwiches
141,16.0,5.3,Turkey and Provolone Sandwich,7.9,3.9,Sandwiches
120,13.2,3.6,Tuna Wrap,9.1,3.0,Sandwiches
219,21.0,8.5,Ham Mozzarella and Fig Sandwich on Ciabatta,13.7,0.2,Sandwiches
165,17.2,7.8,Apple Wraps with Mustard Hummus,6.9,4.4,Sandwiches
270,15.6,18.8,Sausage Arugula and Piquillo Pepper Sandwiches,9.7,1.9,Sandwiches
207,12.7,12.4,Rueben Wrap,10.7,2.3,Sandwiches
151,20.4,4.8,Cucumber Tea Sandwiches,7.0,3.6,Sandwiches
219,12.1,11.7,Buffalo Chicken Quesadilla,15.1,0.8,Sandwiches
332,27.5,18.5,Gouda Cheese on Rye Sandwich,13.9,2.9,Sandwiches
155,15.1,3.6,Chicken wrap,14.7,1.2,Sandwiches
141,16.0,5.0,ALT Avocado Lettuce and Tomato Sandwiches,8.8,3.0,Sandwiches
133,14.2,3.4,Ham and Cottage Cheese Sandwich,11.2,2.7,Sandwiches
116,14.2,4.1,Pizza Roll Up,6.4,2.0,Sandwiches
122,6.1,7.1,Asian Lettuce Wraps,8.5,2.6,Sandwiches
97,3.8,5.7,Deli Roast Chicken Breast and Swiss Cheese Lettuce Wrap,8.5,1.1,Sandwiches
154,5.6,10.9,Turkey and Avocado Egg Wrap,9.3,1.7,Sandwiches
253,16.3,14.5,Multi Grain Egg Sandwich,14.0,2.6,Sandwiches
221,12.9,11.8,Gourmet Grilled Cheese,15.6,1.9,Sandwiches
202,15.9,10.8,Grilled turkey reuben,10.3,3.1,Sandwiches
219,22.7,11.2,Hummus and Tofu Sandwich,8.7,1.2,Sandwiches
170,1.2,10.6,Feta Stuffed Turkey Burgers,17.6,1.1,Sandwiches
